,Unnamed: 0,descriptioncount,descriptionsentiment,videoId,tagcount,tagsentiment,categoryId,commentCount,likeCount,dislikeCount,viewCount,duration
9563,3144,1,0,UPJIy7Oicgs,0,0,20,12408,83447,2369,2929461,12
3892,22954,1,0,hSHhtI1iGxo,0,0,43,589,5646,46,162446,11
14396,14849,0,0,AsiGxgDbZIY,0,0,24,1628,12941,2015,5789471,7
18545,1969,0,0,w6AE9nzf0fc,0,0,20,4520,76983,2522,2304635,5
3729,22787,1,0,cKmFC5-DsxA,0,0,43,255,1738,20,143524,10
7440,15654,0,0,fJKCF729PmE,0,0,22,4205,18821,269,870179,17
16505,754,6,0,orZPMwTlz18,1,0,24,8401,141287,2880,10635158,9
5846,206,1,0,ERMQqqzzrzc,0,0,24,8818,44739,2845,2049669,8
4476,20874,3,0,0IxfYurWxzo,0,0,20,1782,18782,378,782651,21
21150,889,1,0,AUq1pu9FqXo,0,0,24,12087,181065,6689,22050836,7
17140,14688,0,0,KVDHl26K7yQ,0,0,24,17509,99340,18431,27802805,18
9142,2038,0,0,yBxWipg67Vk,0,1,20,5255,174055,1790,3243036,4
4112,11436,1,0,ISgRN8WiT0g,0,0,24,2986,61190,1181,2496478,31
10474,20275,3,0,-NprAlTuHVQ,1,0,20,588,12128,112,439692,10
15897,1685,1,0,iHimitRvXH4,0,0,20,20577,301461,2415,4874985,24
7118,8776,0,0,xQ__Bba8V6g,0,0,22,16726,76482,703,1271831,21
16240,9642,0,0,ccD6hTlZDyU,0,0,26,1293,5234,65,134109,7
9501,1081,0,0,CumqNwQsChM,0,0,24,3146,8400,449,1654157,1
21218,16020,0,0,8omL1wySUv8,0,0,22,1226,2252,49,197059,14
5128,5277,2,0,5sghn6Qnq5c,0,0,23,6302,23900,1323,3760384,3
13914,15263,0,0,tEU8NUkGRxw,0,0,22,813,3192,56,72239,13
1085,23486,0,0,xyHwPeL-6is,0,0,24,155,1503,32,106922,10
21405,20226,7,0,_-Im7ewJqIY,2,0,20,918,13999,286,695575,17
3146,22986,0,0,cfQcYZutofY,0,0,43,94,737,4,35410,14
4089,1824,0,0,Snv0Nu3Anqk,0,0,22,799,14739,316,353253,41
20927,1842,0,0,Z4kRiZJbSAM,0,0,22,5239,113411,1755,2620335,5
17544,4176,0,0,fM8tUwcxfSE,0,0,20,3378,25084,141,794012,14
20556,6025,0,0,TxY0O26cQ9o,0,0,20,2729,60771,2721,1516840,2
4911,16831,2,0,Nf0hIc-VQ1k,0,0,22,1052,1505,52,177418,15
5090,12249,0,0,Cd8YWvZLJfA,5,0,20,1737,32694,621,980538,29
20389,660,0,0,6oAAG32wILQ,1,0,24,1178,15516,190,647553,5
17716,22880,1,0,r_vn_jhBgKw,0,0,43,408,4435,41,273828,10
18057,12564,1,0,gtjGYlNhNJI,1,0,20,3547,48994,977,2394009,39
16810,9156,1,0,gwiLXMXVbbI,0,0,24,2313,24151,166,332814,6
18851,10223,0,0,piWZdkhaOzQ,0,0,23,16181,236032,9169,27316743,3
19271,3429,2,0,769qlvMXYHw,0,0,20,21508,165869,1978,7690036,5
2661,2230,0,0,LgFG5OgPnq0,0,0,20,21,141977,2819,3187511,10
19117,773,0,0,rE6gzHg1ctE,0,0,24,16300,100781,5937,9660547,9
15727,6626,0,0,5HecH6ScftE,0,0,20,1046,6256,93,565291,3
10153,21612,4,0,xP8SnUAYP4g,0,0,20,572,3124,110,184133,1
13299,13540,1,0,sFxHUCcCZTY,0,0,20,170,2130,40,121406,9
13816,17155,0,0,5AUZdluiQ2U,0,0,22,167,1620,244,1345919,3
19394,21511,0,0,nZggwM2ubwI,0,0,20,748,5204,67,137765,18
10717,442,1,0,dJoV2p4Cr-k,0,0,24,407,13517,424,816633,3
20132,488,1,0,jguiw5EfAnE,0,0,24,964,14611,720,989655,5
11118,22169,2,0,8TQ923k0m3I,0,0,20,792,6077,72,360489,18
17988,20413,3,0,ynj6gyjtOGA,0,2,20,1350,10629,155,356290,20
4069,2148,1,0,nc5Juxyh8pQ,0,0,20,22013,278547,2249,4817890,10
17289,23244,0,0,Gd6bMeWymQE,0,0,43,470,5641,81,231424,12
10574,7888,1,0,fXqwKm3ehSc,0,0,26,9052,61952,1191,3600029,6
12173,12044,1,0,oczKKC7jzTM,1,0,24,7949,107333,1530,2752105,44
909,8690,0,0,DWCz7r0-wiA,0,0,22,13089,63369,498,1474586,16
8318,9359,1,0,zGyH195RZM4,0,0,24,8045,85194,3193,3936944,16
9636,14329,0,0,DwAdLKrMTK0,0,0,28,482,2825,131,93849,1
18936,2812,1,0,eTyUq61tYm4,0,0,20,17518,264445,2947,10188125,9
9382,16328,1,0,z28WrmBzbGA,0,0,22,289,869,28,57548,12
18900,21002,3,0,IePq7PuXFJg,0,0,20,2296,21063,294,427701,20
1636,3580,2,0,ZmtduMbiAB0,0,0,20,10312,51169,727,2189515,17
14601,10332,0,0,c-2aDVwa1yY,0,0,23,12249,60062,1060,4975556,2
15962,23198,0,0,AlOwk3kIcDY,0,0,43,488,3030,37,160338,11
8565,11418,1,0,lqHeCnnJdXQ,1,0,24,2491,77208,2287,2708142,15
15446,11576,1,0,NdoGpW-d90Y,1,0,24,4415,58702,904,1460698,25
8106,17099,0,0,Ye1lXPtTmhM,0,0,22,982,10449,3627,14997445,5
11417,6532,1,0,lrYQeBX13Cg,0,0,17,1593,5703,95,536665,2
19382,217,2,0,yo3Cl1kCT6I,0,0,24,5461,50065,2722,2464796,8
12984,3919,0,0,C6YK_BzNpqs,0,0,20,15033,107302,2218,8343542,13
11286,22701,9,0,r8IXvEm4v-0,1,0,43,95,1082,16,58866,11
982,6471,0,0,EY33XiNGDgc,0,0,20,616,34502,1328,3012898,6
2363,5733,0,0,8zX2sH_G0uU,0,0,23,115,778,8,75295,5
7354,21822,1,0,jh0fQ4QQoUc,0,0,20,344,2485,29,106164,18
9204,12568,0,0,q09WCP8DJBk,1,0,20,3092,12402,375,268352,31
2815,4550,1,0,0U6ZgImZ5vo,0,0,20,2466,10904,289,702734,5
10832,17119,0,0,sqayQibMVxc,0,0,22,136,1238,249,1474753,4
17388,7237,2,0,l7MRjoz1ZL0,0,0,23,20045,164888,2036,3055000,6
11340,22949,0,0,5AF6O6Za8R4,0,0,43,1150,7315,201,346907,17
1522,9273,1,0,vxiTMUs2z40,0,0,24,5235,26426,308,289125,7
15861,5303,2,0,CHi51oWzV_M,0,0,43,15736,84941,2926,14892152,5
8585,8818,0,0,s2F0-cWsdF4,0,0,22,1301,17661,114,240133,10
20724,23989,1,0,_eq_Jyudg-M,0,0,20,228,2385,15,78914,13
18561,17460,0,0,iPh4fPGDKBM,0,0,26,208,2757,1529,5721292,3
8320,16084,0,0,ZHtJlEzzlxs,0,0,22,2993,5533,285,946827,10
17763,21532,7,0,GIcWFoiEou0,0,2,20,2741,14942,240,583327,10
21188,3465,1,0,nWA1xIXfWOA,0,0,20,37385,89237,1296,4471282,13
70,2220,0,0,poO-kfLEcP4,0,0,20,21,250368,2446,5688854,4
3652,1054,1,0,_ih0m7Dl9u0,0,0,24,1299,9722,446,1907692,3
18076,14804,2,0,pCxx3v_Yqhs,0,0,24,2292,7336,595,2678944,5
9492,7880,2,0,pHcQ5Gij_No,0,0,26,5855,29962,409,1526918,7
19837,4448,0,0,C0V4TH1Pn2s,0,0,20,1969,8220,121,442141,15
4166,8663,0,0,lMhl2AuMo3Q,0,0,24,3273,26674,157,526943,2
2307,6430,0,0,TvABuCcyJRs,0,0,20,2068,9583,207,674037,4
21297,5482,1,0,7lTUXVfTVOg,0,0,23,6178,44537,231,2189944,4
6521,9818,0,0,up9q2mjUSt4,0,0,24,1097,2710,20,75394,6
20254,20246,4,0,3cstIcZmAT4,0,0,20,1341,14588,255,442365,5
14633,14066,0,0,Q6DZQxXRZps,0,0,28,14196,124340,7222,14138064,13
7149,15799,0,0,g2s8Hhy3CN0,0,0,22,2021,7907,234,625551,6
17076,6170,1,0,pv6_sqQxbYo,0,0,24,4171,54551,23642,3133002,14
8651,10692,1,0,kWIDlrmBHn0,0,0,24,2061,61085,825,1024310,32
3859,4910,1,0,aPjEoTDk0t0,0,2,24,19422,132896,3656,7237063,3
2632,21195,3,0,niq_-4hw1VY,0,0,20,2219,20877,346,803795,11
317,10703,1,0,xo1b8o2PZsk,0,0,24,5327,101417,1444,1551238,50
21794,12259,0,0,Ub1yYDCrjZA,5,0,20,1594,29519,355,695472,32
15173,16962,0,0,7WeZQ1WK1OU,0,0,24,847,7350,172,783912,3
5715,10391,2,0,gK3hFcsq54Q,0,0,20,9206,99580,3503,1579247,42
8065,4807,0,0,S-bqlMWLfgA,0,0,24,3594,89448,1276,3805806,4
5358,11989,1,0,b40vjHPqYsI,2,0,24,5697,73739,1213,1405432,35
20714,19791,3,0,r-TC4Ba0KQY,0,0,20,2136,15259,171,518663,17
19044,10903,1,0,SJFNreKswHI,0,0,24,5040,86655,1228,932888,23
13603,3066,2,0,QqL3u9iUr38,0,0,20,20592,197875,2021,6652648,9
15538,7479,2,0,za1Qx539vDA,0,0,23,7225,148782,1153,6595215,3
19714,11682,1,0,nSu_5sQSX2o,2,0,24,2056,25875,562,758380,34
13048,21795,1,0,1hcgBNebZko,0,0,20,217,1816,26,86250,16
8009,12881,2,0,S_8X6TPskPE,0,0,20,11434,67234,2173,4798173,41
4365,12823,0,0,TSTUkgeQFuU,1,0,20,1730,22325,413,1798789,14
6895,24167,0,0,5xT2hmbmSws,0,0,20,293,1595,21,118619,12
7186,8361,1,0,cqfSdF6M-g4,0,0,24,21527,266757,3030,7157543,7
16201,22889,2,0,OQebvENX9t8,0,0,43,133,1180,17,95488,10
4993,12901,1,0,qbgo-q1lmVc,0,0,20,3241,15145,551,354376,27
19855,10588,1,0,vp5M6AXl4Jc,0,0,24,6339,64032,1694,1265133,18
13413,4976,1,0,Qr_K78fQbss,3,0,24,15076,216975,6138,22436822,6
16761,5729,0,0,XR1BVetyGbA,0,0,23,389,2526,64,275163,2
6593,2391,0,0,6kRWRbbu7-g,0,0,20,8,248403,1911,6004520,7
17387,14580,3,0,pA4MNFceNVg,1,0,24,805,2234,137,158900,5
6075,3512,1,0,mxA0f03cLR4,0,0,20,5519,38716,598,1780744,15
7469,22869,4,0,rYTJYbAo3rA,0,0,43,1785,12542,187,969679,12
4243,14091,0,0,dxGWMxNH4hg,0,0,28,3493,29517,1415,4287080,13
3015,5074,1,0,HDaKZ6X1oxE,0,0,43,28053,177393,5821,18325976,4
537,5836,0,0,_5oQ7VCMgek,0,0,20,4734,68563,1664,1783693,5
21812,22799,1,0,oDQHHfeGObg,0,0,43,225,3032,35,153015,12
17098,15941,0,0,m54LyHtn46M,0,0,22,3579,5478,156,402348,22
18263,14386,0,0,YV1iT6TYjc0,0,0,28,1604,12085,428,1047979,4
12774,21276,5,0,GutyBKn2-V0,0,0,20,1495,11412,195,800077,22
1299,13172,1,0,n277nlDEfCc,1,0,20,15392,129128,4162,5692500,52
12142,15571,1,0,pLdFqQu1Gj8,0,0,22,5060,15563,184,687267,20
15971,7802,1,0,2-EigFNE14w,0,0,26,6662,33375,582,1843152,10
3038,23867,0,0,ishYQTsIMTA,0,0,20,509,4904,66,225331,14
17995,22513,4,0,4dEIa_tA2Dk,0,0,43,1625,7508,79,394333,13
18609,2354,0,0,eproDe3ibhs,0,0,20,14,144706,957,3112831,9
18496,21983,1,0,vLiQFq4kdGs,0,0,20,789,5241,65,222300,13
13115,24143,0,0,7l0dUAZwRuc,0,0,20,264,1437,18,142633,14
15027,10458,1,0,PW-IpSWJTM8,0,0,20,3227,48595,888,1215746,13
14989,2826,1,0,qBJLiIE7Og8,0,0,20,9838,174643,1429,5439011,10
19235,21932,1,0,fQozXDPdWfM,0,0,20,419,2964,50,212686,17
3834,7274,4,0,Ybg6S3jQdfw,0,0,23,10788,122912,359,1128109,4
6609,23115,1,0,bX77Stp9yqk,0,0,43,138,1122,19,52119,11
9313,2241,0,0,b6VAlwv45q4,0,0,20,14,132048,2654,2994862,3
18420,12745,0,0,MbOMEM2w7sI,2,0,20,6772,23295,1436,410688,40
9373,14878,2,0,hi2-LfLEAF8,0,0,24,1511,6733,591,2207217,7
288,8933,1,0,tmxGnOVot_8,0,0,22,3139,45688,667,1237673,6
18994,4984,4,0,CyegHHPL4-g,1,0,24,1530,34476,773,2728553,7
14367,7519,2,0,gOPp2xMaI2I,0,0,23,7537,64090,542,1291543,5
6277,5281,0,0,MV95TjaXkX8,0,0,23,4651,8517,475,1278572,0
11162,8270,2,0,FdVyulCVhj4,0,0,22,42056,122768,489,1422226,6
21624,7918,1,0,c86HHt8Pidg,0,0,26,26147,126690,2662,12639037,5
6872,15675,0,0,TXSpIBLSyeo,0,0,22,7650,14528,240,946619,19
9682,4455,0,0,0xseWjZwbbw,0,0,20,1058,4962,32,159949,15
730,7927,2,0,7WvEa0uGkpw,0,0,26,7901,23147,483,1137586,5
16768,21559,1,0,o0anTfglGZs,0,0,20,4882,23106,209,673548,16
1949,1127,0,0,N3I1VWDuMPE,0,0,24,2380,14753,596,919716,1
3074,1660,1,0,TX_NPrR1878,0,0,20,35896,417886,9631,7110897,7
11244,21380,1,0,L3CTy4lowQA,0,0,20,3487,31654,520,2036889,10
7908,23462,0,0,4vlEqe6lG5M,0,0,20,193,1012,16,100364,10
5983,12330,0,0,17i6id4S2qA,0,0,20,4112,43476,699,1263844,29
21263,15147,4,0,CACAmH4r1fw,0,0,17,31772,296139,6715,51694222,6
12463,19622,4,0,56axk2pGtj8,0,0,20,797,7869,74,358223,12
1041,20056,4,0,7W4ApCp9AzY,0,0,20,28471,120134,1154,4002190,28
3014,6657,0,0,MGKogSXx_AY,0,0,23,1784,15156,1515,1248431,2
7789,16151,0,0,Lz5wwRyC5h8,0,0,22,665,3038,232,985681,13
12671,15697,0,0,1RFEc8osoJU,0,0,22,3333,8382,173,724495,28
14065,5706,0,0,RyQ-Uy0LKSQ,0,0,23,31,417,3,30983,0
21095,15740,0,0,yspf9p52yrU,0,0,22,6077,17481,538,2108623,24
17079,1583,0,0,07-1vJmttAA,0,0,20,10878,211497,2846,3426373,10
17807,17399,0,0,YfcR9X2Rdmc,0,0,26,233,3625,2091,9910632,4
8535,2119,0,0,yI5dShMEidk,0,0,20,14461,183944,3283,3679464,2
7350,970,1,0,_WNwbZzz7cI,0,0,24,3918,31745,1180,4209035,5
19003,2366,0,0,goz1GBjGIK0,0,0,20,27,66897,2107,2584482,48
11563,15246,1,0,z0IVte2xi8c,0,0,17,232,1899,45,466151,1
2599,20404,4,0,fnGY4_ZsQAU,0,0,20,5761,60797,1347,3360010,19
10502,2179,0,0,zUGvSZUjGP4,0,0,20,29,311981,5654,7139950,7
804,1565,0,0,B4BBFjk_Dao,0,0,20,16180,203602,4848,5046816,11
19467,20717,3,0,vYFj2Zuksp4,0,0,20,685,11684,119,375654,18
5166,12184,4,0,tbVh0uLBZ-w,0,0,20,10096,65754,1029,2110311,42
1484,1104,2,0,vu_-d3_idq0,0,0,24,2378,6370,275,548078,4
17732,2426,8,0,EYyWHoVxcGc,1,0,20,8,115111,2225,4449396,17
20906,1421,2,0,bafkFhkMTbM,0,0,23,12792,137491,1607,5706838,2
13577,15739,1,0,su5Br5NsBAQ,0,0,22,2477,11165,224,708449,13
12307,10507,1,0,flZIxoy7fRU,0,0,20,3329,55696,970,1194324,19
4721,3622,2,0,AsbdFHU36Cg,0,0,20,11940,44805,1633,2653593,14
247,23800,0,0,aSAx-SLzOOA,0,0,20,700,3970,60,253814,11
19909,12387,1,0,RX5XqhtkXnw,0,0,20,14639,106675,4685,8411530,38
13736,8535,1,0,jp0TplHorIY,0,0,24,1128,6316,652,456168,0
5946,14131,0,0,7xmPFr_il5g,0,0,28,1679,13853,383,844133,3
5560,19734,3,0,80DrrfQHcPE,2,0,20,1271,12688,83,279785,24
16421,14762,1,0,bE-FWhG1_vs,3,0,24,517,3130,638,1396907,5
19704,20150,1,0,uyYYpuRl_5w,1,0,20,4685,28694,201,664756,15
171,6599,0,0,UnEePuT6fHc,0,0,17,1137,6702,135,642460,4
6554,20503,3,0,FYhYEzrh9M8,0,2,20,1030,8780,73,287530,29
18296,10133,2,0,5dl4mqTBtvg,0,0,24,42127,401490,3556,11017548,5
19187,23707,0,2,GZKOBjbyUjo,0,0,20,177,2128,19,109120,10
11481,9883,1,0,5xohblOkajs,0,0,24,252,1229,11,26688,3
10234,129,0,0,wX5hZRgaFtA,0,0,23,3809,24275,230,2735393,2
1184,4019,0,0,aqJ5B9wZcHs,0,0,20,4313,16692,197,867694,12
4570,15424,1,0,msx2uxZRSIs,0,0,22,7979,16287,253,679939,17
1600,22514,1,0,_WSwb2Sn5Eg,0,0,20,622,3526,29,101922,11
6559,10059,2,0,Yt1vu0Izc68,0,0,24,85802,788040,14087,31422351,5
10097,7830,1,0,mGxe2fWRnU8,0,0,26,16801,80915,1900,8544709,11
21366,6252,0,0,f8dSNwF8Pjo,0,0,24,14560,217179,8192,16765364,3
16958,10171,0,0,Y2XzGZV-CXc,0,0,23,4970,84964,2448,1415433,13
20935,17486,0,0,mzSyOG2sSiA,0,0,22,361,2613,923,3411795,4
17596,4574,1,0,hNYVg_M83pg,0,0,23,5102,63506,1660,2033566,4
19827,333,1,0,sZj993GomBU,0,0,24,1389,21536,3639,1084941,4
19727,787,0,0,n8ncMfvRbxI,0,0,24,31492,132278,2111,9338544,9
4680,14403,0,0,bjs5Rk0G41I,0,0,28,153,894,27,86414,1
12966,9684,1,0,Kjzry1s88zs,0,0,24,979,2279,32,97175,7
638,4565,1,0,dHs2B5jcBAM,0,0,23,7463,53664,7645,1933060,3
15349,6184,0,0,QUOrZ4RdWeg,0,0,20,2207,45330,1692,3181483,5
14854,6722,0,0,Om0g6o9ABRM,0,0,20,215,974,485,38141,1
2339,12690,1,0,Y7_EugHNLZw,1,0,20,8666,29327,622,1224099,44
14189,11705,1,0,NKZFK9hRJaw,0,0,24,3228,68019,1856,1010686,36
13313,19814,5,0,DvJfewBQAiA,1,0,20,1474,12081,179,478163,11
17413,13651,3,0,7WXQpMaLqPE,0,0,20,38,493,4,19974,8
18227,14054,0,0,fa-A8WpCXkM,0,0,28,822,20835,715,585791,1
3575,14619,0,0,r0H8hfFg06w,0,0,24,1034,10014,701,4130098,4
12262,23484,0,0,IYIOPaUjgzI,0,0,43,439,1877,41,218499,14
20320,11540,1,0,sP2Vm2VUOdo,0,2,24,1788,54566,1274,1554283,24
6560,2197,0,0,sX3OSEIRZqo,0,0,20,10,215117,3895,5219586,10
14045,2606,0,0,WA7abSMagms,0,0,20,39,175285,2302,7897919,11
7436,3620,2,0,ao17QINWq3Q,0,0,20,13319,48763,772,1636555,4
16472,15404,1,0,t1L4ZUJ6ue8,0,0,22,6365,18783,292,720349,14
6199,11163,0,0,C4-IaAcNqN4,0,0,24,7930,114708,4117,3779694,40
6373,8304,0,0,ZKkCUnWzEpk,0,0,24,9014,154772,1782,4300574,6
4975,14062,0,0,5SQv8hUMwvA,0,0,28,2551,22160,564,704266,3
16749,19683,4,0,-T3FAdO6J5s,0,0,20,1175,10647,96,190004,27
10307,4082,0,0,v_9VktYTf64,0,0,20,3089,17293,163,790910,13
6077,16301,0,0,3bnRI44FFJM,0,0,22,2007,1990,143,199703,10
4219,14166,0,0,5oJjzWqZK0o,0,0,28,657,7669,283,319617,5
4386,884,0,0,sLjAs0h36Fg,0,0,1,39631,156344,3279,11990067,8
8917,22524,3,0,sr9RTHF_Fi0,0,0,20,392,4072,29,145965,13
21841,17525,1,0,JqiZo68Sfuk,0,0,26,1228,11589,5735,20631788,4
15818,13449,1,0,qemL13w6pDw,0,0,20,2075,11035,324,684140,9
3309,10241,0,0,ZN1XEfAt3Is,0,0,23,35208,207111,5056,17213943,4
9877,20081,4,0,OtJAPWThb_0,0,0,20,917,8779,120,399923,18
9282,1655,0,0,5pEPpNpbnCI,0,0,20,73912,536690,17842,12992729,3
19924,6604,0,0,cphNxAOjP3U,0,0,20,2188,12400,132,624418,3
11690,15849,0,0,2tWrVraV22o,0,0,22,2306,5336,129,261391,15
1663,2783,1,0,10wZr90BPR8,0,0,20,12350,155641,2025,5704511,16
19445,22689,10,0,V-WjTOyZmSI,1,0,20,477,2247,30,154809,14
19872,13949,0,0,nVI8UxeDSao,0,0,28,3111,93117,1758,2899857,3
11590,2440,0,0,gNKktRXpW6w,0,0,20,1,270068,2872,6967531,5
17234,24055,0,0,w5wScts99hM,0,0,20,932,6637,61,221003,14
7353,6986,1,0,og7KL3Pm3Oo,0,0,26,5378,40485,892,2453659,1
17006,4885,2,0,wCpvfbj7_bo,1,0,24,1310,23745,430,1049719,4
75,15880,0,0,qSBzkd-EgYw,0,0,22,1222,3990,85,245529,12
20791,4932,1,0,5MgUHvT0XeQ,0,0,24,3723,89192,3140,6154867,5
265,20034,4,0,DU6vAf3sYwE,0,0,20,1259,19327,148,906134,16
6722,1228,1,0,CbgECF72kLc,0,0,43,2129,8407,818,2723905,1
21557,24232,0,0,Mdg8Picik40,0,0,1,40,281,2,12351,9
121,5698,0,0,NXOXPNs-bHM,0,0,23,34,389,7,36673,1
12028,23184,0,0,MogFStz1-2o,0,0,43,515,3362,47,240886,14
6221,21669,1,0,x59NHdX0PfQ,0,0,20,1027,4964,81,115151,31
2178,8718,0,0,wQLHzYZAMuU,0,0,22,7627,77241,1313,1500378,10
12319,15980,0,0,57HDN_9JoMY,0,0,22,1691,3039,81,250663,14
13389,23796,0,0,7f9w5ekZkQw,0,0,20,545,3009,42,175574,13
20818,1601,0,0,bWtZewDHVOw,0,0,20,24629,347947,5037,5357723,12
4714,1083,0,0,V3eFAGsLnGE,0,0,24,231,933,58,332937,1
1666,20102,3,0,XXNOuBuYYFE,0,0,20,3358,16501,660,959669,1
10607,15621,1,0,0LGJPXpnH-c,0,0,22,10042,17862,172,654699,13
3535,10184,1,0,xiPPsQNwzlQ,0,0,24,2107,63352,2452,1867077,3
6044,16917,0,0,UtxWplUmVek,0,0,22,259,1276,24,129393,8
15272,6921,1,0,EhvqGcwpRvc,0,0,26,7477,45801,895,1248792,1
20868,11619,1,0,VOJ6Or__mfc,0,0,24,1171,14684,1005,388014,17
4942,12274,1,0,jMNrOHt7JsA,0,0,20,4200,58374,1105,1822354,46
17207,13980,0,0,P5LujyOgku8,0,0,28,1991,15535,432,611850,3
9530,16703,0,0,mnxeYh_ZhmQ,0,0,27,620,712,37,141357,16
9305,21965,0,0,x87pU4T_Ygo,0,0,20,506,3242,54,120716,34
5595,4017,0,0,M_MyvJAXav0,0,0,20,3088,12882,184,524014,12
20370,9044,0,0,gpaJ5nhlZbc,0,0,22,1509,14862,163,383920,8
7804,22296,2,0,OrQDU5cZd-s,0,0,20,1005,5937,95,543184,13
19611,11377,1,0,HZ_pRwAK2jU,0,0,24,6305,139125,4365,5513796,30
2718,23172,2,0,51NhhTN46hA,0,0,43,185,1821,22,108132,12
6526,9012,0,0,zmIkwyhTzoY,0,0,22,1459,21119,497,714669,8
17875,7578,1,0,4HSRrPk3B5o,0,0,23,3751,63107,586,1707583,8
9786,10629,1,0,H6i7FW_IIzU,0,0,24,4534,62022,1471,2142866,20
17647,3631,2,0,5dqkIJxFFDw,0,0,20,22932,60087,736,2238392,12
1802,13024,0,0,DoM3Tbp41_U,1,0,20,2742,10882,201,458440,39
4723,612,0,0,zO-dFDbuoMQ,0,0,24,20751,224370,3077,18348247,7
20097,12338,1,0,zv19gYQfvWs,0,0,20,1715,15850,792,347535,53
17990,12864,1,0,kUSkOLHffts,1,0,20,1729,16958,270,908258,15
10754,2206,0,0,ZSv1iiT3jlc,0,0,20,1,117331,5809,4227827,3
7625,4411,0,0,_vI0Wmxc2cY,1,0,20,39388,143190,2418,7552444,6
5353,103,0,0,pGBXcCCAAoo,0,0,24,707,11767,336,1205212,2
625,23179,0,0,Gxuqmv8uzVw,0,0,43,523,2731,36,237458,14
7517,12173,1,0,K4UtyWpA7iA,1,0,20,3047,39639,765,1767629,30
5396,922,1,0,nC7R0tKpsNg,0,0,24,158,2622,66,185559,2
6793,362,0,0,YpBfbhtasgs,0,0,24,3955,48877,1050,3140606,8
5817,19759,3,0,UrnTVFT4fHY,0,2,20,622,5864,84,233493,29
18104,14198,0,0,kIjbf5RPM08,0,0,28,5103,9024,314,421289,2
18149,8237,0,0,M2rTvIfEhQA,0,0,22,4579,116209,552,1428866,5
3549,11900,1,0,iwSKuj3jJm0,0,0,24,5472,102476,2478,7154554,32
2413,23850,1,0,_VeI9Rr1MJI,0,0,20,308,2506,35,152845,12
10953,368,3,0,_6zb3bvwBRM,1,0,24,8117,88267,2979,5584864,7
533,4718,1,0,iAB4V6s1n3A,0,0,23,3010,42260,698,1562993,10
12762,733,1,0,CJV5C6JlPdM,0,0,24,1711,15377,513,653535,6
9856,16366,0,0,nkxzYUYQoco,0,0,22,730,2103,102,298334,13
4985,8018,1,0,3rmUoDKmexk,0,0,26,8394,12559,364,1142751,8
5573,8683,0,0,LFZTA3KRj8M,0,0,22,3679,38152,251,790806,14
8505,11407,1,0,WTQCx4AAD0k,0,0,24,4282,73910,1436,2357553,29
299,16590,0,0,GY9G9An2LK0,0,0,22,1193,1236,45,135949,20
21391,11864,1,0,byhGwMi1TU4,1,0,24,3047,45869,1211,1793383,30
3158,5889,1,0,gj5y8duHAWA,0,0,24,5331,142714,1866,4454036,4
20363,16652,0,0,dqN2pNeBBhc,0,0,22,722,493,10,42272,13
4483,4096,0,0,pDtOy3_tdhI,0,0,20,15693,37397,827,3424753,12
19800,1630,0,0,NidE0fa4wcY,0,0,20,16281,291141,4167,6143487,6
5667,16579,0,0,M51DL1hrzDs,0,0,22,1308,1479,91,223949,14
655,10297,0,0,SagbfQoV7FA,0,0,23,4495,66900,1382,6792371,4
11763,6526,0,0,N-SS80jWu40,0,0,20,2304,13334,305,1072915,1
10884,6967,3,0,Erm7Q3XlJtA,0,0,26,2360,27423,873,2025648,1
3876,22904,1,0,-KmxiKkKqGo,0,0,43,202,3791,124,216727,2
19160,20574,4,0,Vawpfa-fzA0,0,0,20,17273,93464,812,3142232,25
17965,15843,1,0,HN1St-CPEfQ,0,0,22,1388,6117,156,416979,9
9990,14491,0,0,U0hw1TP45HA,0,1,28,3514,-1,-1,804038,4
17421,1122,0,0,AFDmhoT7RQM,0,0,24,1568,5414,173,202865,2
12885,20396,3,0,v9E6lA_gYEU,0,2,20,1106,9974,103,386689,14
21487,11177,1,0,dE8ptepFYBI,0,0,24,3862,61324,1168,1315092,16
15215,8999,0,0,7Q0hrwi2Kmk,0,0,22,3193,30649,363,457837,4
3482,14264,0,0,VIvNBdtuYn8,0,0,28,1636,8763,196,283911,3
8843,17489,0,0,TMcmisv2Rbo,0,0,22,384,4023,1391,5945859,4
12220,22075,2,0,vIoF63i7wVM,0,0,20,588,4423,85,284131,14
15034,14915,3,0,7U4jo7cNQ1s,0,0,24,2146,11511,1143,3616645,4
16316,4792,1,0,CRioIAZ6TmI,1,0,24,10896,147024,3241,11189686,4
21051,21028,1,0,AAyqJ2E-8XI,0,0,20,1177,17706,137,461431,11
11904,16862,0,0,09yBjqfzPlk,0,0,22,352,1301,67,354220,22
6651,5781,0,0,pqwyf4-1KuU,0,0,20,11123,121372,3998,3602169,4
15273,13754,0,0,JIeoHULj_pg,0,0,28,23803,102889,7880,5865708,12
2176,1391,0,0,9ZQKTjDJZqA,0,0,23,9816,96802,2963,3650160,7
4711,10529,1,0,nyLxZ_3jTns,0,0,20,4109,47917,1032,865424,18
4227,980,0,0,Lk6aUK-SObM,0,0,24,414,4686,105,531856,2
19620,703,4,0,EwlRJPC9ep4,4,0,24,10535,129307,1621,10858508,8
14646,19882,3,0,NzDazoZajHY,0,0,20,1804,20210,402,1055409,11
