,descriptioncount,descriptionsentiment,videoId,tagcount,tagsentiment,categoryId,commentCount,likeCount,dislikeCount,viewCount,duration
23532,0,0,ehObxS551do,0,0,43,477,2269,55,300856,15
23533,0,0,IrxCsal-8Jg,0,0,43,410,3152,45,343685,13
23534,0,0,zt6ulx0TR-g,0,0,43,713,4135,68,422630,14
23535,0,0,OlCB2gQfrFc,0,0,43,332,2118,48,313317,8
23536,0,0,AQUHIg4ntFM,0,0,43,357,2724,55,331479,7
23537,0,0,wRavuuaUFQc,0,0,43,864,2602,83,355715,12
23538,0,0,wM6uLHmZicw,0,0,43,391,2506,40,346896,10
23539,0,0,iaywyQWByqE,0,0,43,565,2994,66,430058,14
23540,0,0,qDZydIxm-sg,0,0,43,362,3103,57,369409,8
23541,0,0,6rg36xBvqXg,0,0,43,620,5692,66,431768,10
23542,0,0,ft2TrBEw_yw,0,0,43,936,3531,117,755304,9
23543,0,0,eLWFp2e85A8,0,0,43,501,2888,68,350055,11
23544,1,0,P2SdTUpYxJg,0,0,24,102,760,8,42105,50
23545,1,0,QZbLMDkuW30,0,0,24,124,807,6,39663,40
23546,0,0,gADrHmN97q0,0,0,43,703,4055,80,466965,11
23547,0,0,SmoAgm4b-rs,0,0,43,650,3902,93,386365,14
23548,0,0,iNNoFxWQW40,0,0,43,444,2946,56,378162,9
23549,0,0,-kSXlZvYlxI,0,0,43,491,3247,97,435766,9
23550,0,0,7us2lmrNS1k,0,0,43,849,3380,90,483760,6
23551,0,0,2t1Ka_512IQ,0,0,43,574,3376,72,500171,11
23552,0,0,Drqdgnrnf_k,0,0,43,972,4875,171,625528,17
23553,0,0,aV7cxiJFqB0,0,0,43,782,4278,158,620363,10
23554,0,0,MXMHqQeAAH8,0,0,43,1103,6059,167,756438,10
23555,0,0,kCUQKjA6Ix8,0,0,43,1571,7759,200,1103168,15
23556,0,0,M75yT3GL4WU,0,0,43,1433,7158,162,1183595,10
23557,0,0,X1so92G5V8s,0,0,43,811,4645,95,571339,13
23558,0,0,jqMXJ3AlL7A,0,0,43,901,5960,137,665774,13
23559,1,0,gCa1ut77I84,0,0,43,3228,19942,508,2772760,11
23560,0,0,8BEPQLD3Cf0,0,0,20,96,696,10,45324,20
23561,0,0,50k4fMdiVbk,0,0,43,1376,8057,178,924216,20
23562,0,0,RmvpH8Eawmk,0,0,43,883,7889,122,796641,9
23563,0,0,sVuMS7BhLUQ,0,0,43,1114,9252,144,1031196,10
23564,0,0,uPTuHYhuMxk,0,0,43,1819,13436,282,1419747,14
23565,0,0,Wt67W2bVjEE,0,0,43,6530,56638,822,3285424,19
23566,0,0,C4nMEoYIchU,0,0,43,7320,14700,505,2458537,11
23567,0,0,djP6bpKYn5U,0,0,43,918,3817,108,737033,16
23568,0,0,LgZBaON2NeU,0,0,43,721,3795,145,903580,14
23569,0,0,NFqs9HrQhng,0,0,43,407,2793,56,598497,9
23570,0,0,tvpV9T7PSvY,0,0,43,495,3364,71,668179,9
23571,0,0,bNPc-uDlhDo,0,0,43,1873,4870,168,1018471,14
23572,0,0,Zv2_9Od8dz8,0,0,43,789,4531,142,885701,13
23573,0,0,Yi4Jg8rq9hk,0,0,43,1025,5137,294,1569036,15
23574,0,0,a2y5-7vVuVs,0,0,43,497,4142,104,726608,7
23575,0,0,g5A0XYDRjU4,0,0,43,585,4206,145,639353,8
23576,0,0,VmDIjVqzrtA,0,0,43,940,4608,220,909889,16
23577,0,0,V4h1n8MX7Do,0,0,43,543,3406,124,762179,9
23578,0,0,kbqE4IWzrdU,0,0,43,1054,4035,135,849103,10
23579,0,0,cmpv8a1nKa0,0,0,43,996,4666,133,764251,7
23580,0,0,q2Wvfxgray0,0,0,43,1591,4684,304,1012384,10
23581,0,0,Ia1l0Wsod0s,0,0,43,1360,4219,395,973262,9
23582,0,0,6LFxtMhzgBE,0,0,43,1865,6677,560,1251835,11
23583,0,0,wTDhTmHyAzg,0,0,43,2251,10918,305,1548091,12
23584,0,0,hhasd7HM2uE,0,0,43,1780,11128,413,1664115,16
23585,0,0,qfnepXykaS4,0,0,43,382,1439,32,189628,0
23586,0,0,gK1EVhqlW-Y,0,0,43,1516,13381,473,2519443,12
23587,0,0,Jaw5YRAz5YM,0,0,43,9401,40606,2137,8331827,23
23588,0,0,Q9CqIdM3Vf4,0,2,22,1005,4487,24,93158,2
23589,0,0,947vxJKSPuM,0,0,20,379,1341,33,137742,17
23590,0,0,kUCHZUGdr5w,0,0,24,5211,21218,1864,6406135,15
23591,2,0,QODBLVJpEDY,0,0,43,824,5017,70,331530,33
23592,0,0,_uFzZRHuGa4,0,0,24,249,1203,18,87404,16
23593,0,0,Hs86S4SNt_Q,0,0,20,330,3834,68,430444,9
23594,0,0,VzN2jeApwEQ,0,0,24,290,2316,37,340192,9
23595,0,0,dyAQHy3a4bM,0,0,20,233,2588,68,327574,12
23596,0,0,xNBNX581SGs,0,0,24,324,1387,17,86307,12
23597,0,0,A4cj2e_TTT8,0,0,20,1536,3860,126,461327,13
23598,0,0,NsUrUgxoJAg,0,0,20,232,1223,31,156946,14
23599,0,0,maCUjkNmeR8,0,0,20,273,1467,30,159429,13
23600,0,0,VsEPThnSbug,0,0,20,276,1353,33,165636,9
23601,0,0,yIoTETCZ9WE,0,0,20,310,1343,41,157493,13
23602,0,0,oQQ392JuqYI,0,0,20,313,2559,69,352948,15
23603,0,0,0nFJo3hRfi8,0,0,20,142,1335,24,127001,10
23604,0,0,U4BMkI7si4E,0,0,20,127,1315,23,140085,9
23605,0,0,lABt1MZqXPE,0,0,20,248,1719,46,186552,12
23606,0,0,81qN-PHucqM,0,0,20,345,2796,55,347664,11
23607,0,0,wau6Lx7BaFU,0,0,24,1220,5791,251,1163810,9
23608,0,0,-j1XwN6tEIQ,0,0,20,186,1013,20,78969,11
23609,0,0,kg0pF9yhwNw,0,0,24,297,1087,9,78019,10
23610,0,0,Zoyr9kkWBAY,0,0,24,196,1099,16,75621,11
23611,0,0,BlDb8stVM8Q,0,0,20,277,1640,47,167401,8
23612,0,0,Ivpo4mTM8FE,0,0,24,601,3515,121,604804,17
23613,0,0,R_V8i4VNYCU,1,0,20,640,4631,238,998901,8
23614,0,0,-bjpsIn2npk,0,0,20,265,2502,62,289707,10
23615,0,0,sVHDe0vsaJ4,0,0,20,319,3260,80,402000,12
23616,1,0,8b0bzbXusDk,0,0,43,1226,5970,74,347025,46
23617,0,0,8q3vc_jFlQ8,0,0,20,258,2911,69,340991,13
23618,0,0,2CcYC-CPmQE,0,0,20,284,3876,95,388004,11
23619,0,0,St1hwOcoMiQ,0,0,20,107,735,6,36795,14
23620,0,0,crUP0glKhi0,0,0,20,269,1504,50,162777,12
23621,0,0,JdHVdOxzlwA,0,0,20,320,1688,33,215383,9
23622,0,0,2CyPIT6F1gM,0,0,20,293,1865,49,202873,12
23623,0,2,XbKWTYSLVdk,0,0,20,98,816,12,41422,15
23624,0,0,5XdqTOkXh2o,0,0,20,308,1445,22,111886,13
23625,0,0,XogFY0PhxTs,0,0,20,393,2790,61,387178,11
23626,0,0,d2jVbDrM84o,0,0,20,396,1973,30,246138,9
23627,0,0,lDAWXIh8gd4,0,0,20,429,2772,68,367707,14
23628,0,0,vtbJBZpl3_0,0,0,20,1158,5479,374,1266293,16
23629,0,0,OzCrnbtwiRQ,0,0,20,511,2887,58,312535,14
23630,0,0,2ZArkznzktY,0,0,20,441,2988,75,319726,10
23631,0,0,DJgS3LnTSzw,0,0,20,877,3760,127,596666,9
23632,0,0,H_JkSaaZSSI,0,0,20,285,2645,69,342395,11
23633,0,0,ReMoRF4TTcs,0,0,20,719,3375,108,409318,14
23634,0,0,PQEBb-X3_kk,0,0,20,395,3073,68,384219,14
23635,0,0,dVT6gsf7d6A,0,0,20,692,3798,90,491513,13
23636,0,0,PCAL_nlcvvM,0,0,20,5694,13705,276,1098396,14
23637,0,0,GLGPh2CwvvM,0,0,20,600,3681,79,492619,12
23638,0,0,cLeOsEW7BZk,0,0,20,676,3723,105,549295,13
23639,0,0,VrMimwXw6kU,0,0,20,233,1196,21,81899,10
23640,0,2,3Qs1lb2PPjk,0,0,20,76,876,8,42128,11
23641,0,0,DGXLUMlmu7g,0,0,20,360,3618,89,518320,13
23642,0,0,g8DjknePatg,0,0,20,378,3154,65,366785,12
23643,0,0,mItyLppSTZI,0,0,20,436,3601,91,486041,12
23644,0,0,8x8I40fbBwc,0,0,20,1015,5625,225,1024720,15
23645,0,0,ZIBaZ-r1lA8,0,0,43,1705,10473,88,532546,0
23646,0,0,niEpJ0fy2Vs,0,0,20,1731,10070,759,2619993,15
23647,0,0,_eBMIc1kA_U,0,0,20,515,3879,143,837862,12
23648,0,0,jehpbNWluYQ,0,0,20,775,9242,892,3755145,12
23649,0,0,Te9yE694LB8,0,0,20,185,1229,17,89400,10
23650,0,2,lhAgaRzAEGg,0,0,20,60,676,5,31976,9
23651,0,2,-IAQirLTsMA,0,0,20,74,797,5,32985,13
23652,0,0,JPlD4hUQ2eo,0,0,20,376,3308,64,397885,10
23653,0,0,85r3HvJeP48,0,0,20,272,1414,16,96035,11
23654,0,0,lrQl35Sf-mA,0,0,20,510,3027,68,396569,13
23655,0,0,5J1crf4Gfvk,0,0,20,1078,4907,52,313815,10
23656,0,0,ylcQpi12ts8,0,0,20,528,3274,94,373168,14
23657,0,0,REoXOMo_QkA,0,0,20,300,1543,24,118449,12
23658,0,0,YaXzcq1O-Hw,0,0,20,425,3957,77,454785,13
23659,0,0,3UN7CNpAn08,0,0,20,582,4813,145,837953,14
23660,0,0,FWYxbLREhi0,0,0,20,580,4261,140,701980,12
23661,0,0,MvXkY--C_3E,0,0,20,503,4335,110,611690,9
23662,0,0,PVLGvvGMZPc,0,0,20,262,1188,22,120517,13
23663,0,0,QvgTCy8RcIE,0,0,20,594,5315,147,804298,14
23664,0,0,cjeTcDiBQF0,0,0,20,580,4741,82,518706,9
23665,0,0,bix0wM-QKYk,0,0,20,1659,6213,156,934002,12
23666,0,0,OFrzPuPB3I0,0,0,20,2059,7673,113,869179,9
23667,0,0,du7v9TyggRc,0,0,20,7834,21624,342,1709465,12
23668,0,0,Nte2pJTt36c,0,0,20,439,1883,37,194799,16
23669,1,0,6BAHVASIq6w,0,0,20,146,821,7,33456,12
23670,0,0,JrpVh7b3kcI,0,0,20,113,838,9,43032,14
23671,0,0,DcI2o9dONj4,0,0,20,85,924,9,40736,13
23672,0,0,hFOO6f_cxAU,0,0,20,75,896,13,35272,13
23673,0,0,m06ViY8MaG8,0,0,20,398,1628,41,164875,17
23674,0,0,CJOsdjvSAyg,0,0,20,222,1330,19,120978,13
23675,0,0,wKuL_xyVvU8,0,0,20,270,1753,16,128491,12
23676,0,2,gMF0nz0KB0c,0,0,20,132,928,13,40228,13
23677,2,0,OBU1kClmt44,0,2,43,2975,5709,48,377815,35
23678,0,2,j1wnpztDtxY,0,0,20,101,1148,8,40606,13
23679,0,0,c7YoZ1lOxRs,0,0,20,272,1653,24,150146,12
23680,1,0,zuS18wCYcyI,0,0,20,413,1842,44,178809,15
23681,0,0,V1qapTZnrP8,0,0,20,306,2130,49,212212,10
23682,0,2,iAOMctqhag8,0,0,20,54,826,8,38808,14
23683,1,0,YGJtC1EJYa4,0,0,20,432,2335,42,318608,11
23684,0,2,8FcRTCLDdT4,0,0,20,92,945,5,50162,11
23685,0,2,-GxtJ66eDqU,0,0,20,86,1079,10,40099,11
23686,0,0,z59bThwze9o,0,0,20,3258,7119,437,1944650,13
23687,0,0,ZjqbmB_lpYE,0,0,20,363,1980,21,142007,15
23688,0,0,DYSoOfJilrc,0,0,20,239,1817,18,143461,11
23689,0,0,5pspdXbnMsc,0,0,20,342,2362,24,173602,12
23690,0,2,VYGGCrNgztA,0,0,20,68,1324,10,43532,8
23691,0,0,yY6glEh2Vt8,0,0,20,437,2519,36,213822,14
23692,0,0,dN9Xd3mBJwY,0,0,20,380,3021,44,253826,12
23693,0,0,3JIFArYql7U,0,0,20,1195,4803,61,371264,14
23694,1,0,Y93fPhSfTh0,0,0,20,4003,10917,133,784576,16
23695,0,2,4xahtvJzWn4,0,0,20,217,1275,12,51874,11
23696,0,2,QQZV7qCfaoM,0,0,20,141,1009,14,57546,9
23697,0,2,yjo2c2a8mC0,0,0,20,233,1609,51,92398,12
23698,0,2,XbzhrC0EyJE,0,0,20,149,1244,19,69167,12
23699,0,2,TiKv1kIH9JU,0,0,20,137,1143,14,51913,10
23700,0,2,ulqyZ9gLIOo,0,0,20,231,1396,42,117566,14
23701,0,0,zkctlPEuhfA,0,0,43,1213,7024,91,495121,34
23702,0,2,Bjm90tmZo0c,0,0,20,127,1369,15,65198,12
23703,0,2,CaOFl65i-mI,0,0,20,155,1376,28,82276,14
23704,0,2,lqrkhSaMdYM,0,0,20,113,1276,16,71493,7
23705,0,2,lFbeuaoS1-4,0,0,20,112,1505,23,82575,10
23706,0,2,dENOYLO4FlQ,0,0,20,200,1916,22,91995,14
23707,0,2,GZKOBjbyUjo,0,0,20,177,2128,19,109120,10
23708,0,2,2YYSqcdXlHI,0,0,43,283,2430,35,154503,11
23709,0,0,IBhffffQ-Sg,0,0,43,1027,8837,116,432831,13
23710,0,0,znIxkWAWQ_A,0,2,20,559,2058,27,104811,17
23711,0,0,AtnKnUnt6Qs,0,2,20,116,865,26,71451,24
23712,0,0,U1xUaux7dWY,0,2,20,97,1216,18,55816,9
23713,0,0,WIi79YSTYFg,0,2,20,131,1253,34,65686,18
23714,0,0,YhylS94y0M4,0,2,20,202,1127,26,68189,22
23715,0,0,Ud3JQKUlRjU,0,2,20,194,1287,39,75058,21
23716,0,0,xTFJF0XgSIU,0,2,20,148,1708,13,83886,13
23717,0,0,SiXrw3u7TlU,0,2,20,174,1380,15,72252,10
23718,0,0,B2-j-tQ3K28,0,2,20,232,1475,117,66070,15
23719,0,0,S1oljSA-QRw,0,2,20,108,1250,20,68235,12
23720,0,0,xhvlELuZHyY,0,2,20,154,1375,16,70116,7
23721,1,0,VCPWTBnuFLk,0,2,20,185,1256,15,74825,12
23722,0,0,MnP4B5fR0N0,0,2,20,150,1236,15,79530,14
23723,0,0,H7D4Ryi2ckg,0,2,20,467,1559,19,100755,16
23724,1,0,WWki99kvrWk,0,0,43,4712,22495,596,1992928,38
23725,1,0,M5ZhU_v6Wnw,0,2,20,1484,2744,63,182872,4
23726,0,0,KU2Ab1MPKDs,0,2,20,182,1261,9,88594,12
23727,0,0,_kXGE3mdsTA,1,2,20,247,1061,18,76639,12
23728,0,0,rWqEmmpw4K8,0,0,20,290,1026,49,75061,19
23729,0,0,nuSaSDKJG6I,0,2,20,141,1416,19,84575,8
23730,0,0,CVC3wOBK4KM,0,2,20,507,1701,62,121251,14
23731,0,0,2pFY02R2E70,0,0,20,245,1732,27,121304,11
23732,0,0,obudPL4E5jk,0,2,20,293,1312,46,93674,11
23733,0,0,IVJKPGFbf9o,0,2,20,97,1285,15,87930,5
23734,0,0,KLeEexCVYM0,0,2,20,191,1220,22,85873,12
23735,0,0,RD_o0IWVaDQ,0,2,20,154,1250,16,93590,9
23736,0,0,K1SYblFylfo,0,2,20,301,1802,23,127642,10
23737,0,0,yVrhDit_9c8,0,2,20,180,1232,15,93293,12
23738,0,0,eEVmDJq51qc,0,2,20,211,1540,38,99874,12
23739,0,0,PtJvlEbQW8I,0,0,20,106,801,9,37718,15
23740,0,0,1ghIuGtNx0o,0,2,20,274,1860,24,131126,12
23741,0,0,0h8LavunREk,0,0,20,144,833,10,36785,13
23742,0,0,kOI7nU96RWE,0,2,20,241,1710,32,125324,10
23743,0,0,6PYGyZh8xnw,0,2,20,279,1519,20,115464,10
23744,0,0,2Fpu33mI958,0,2,20,284,1823,33,119212,14
23745,0,0,6d1ipZsulV8,0,2,20,237,1611,14,136783,11
23746,0,0,M7E9RHmYKoM,0,0,20,2541,9905,518,2514414,18
23747,0,0,KxrL3Vy6dG4,0,0,20,152,1434,18,104582,14
23748,0,0,WWIj6MCGyuo,0,2,20,225,1696,26,134531,12
23749,0,0,DtDU69BHh64,0,0,20,213,1628,19,91889,15
23750,0,0,PJxHfBlOaO4,0,2,20,216,1832,30,191452,8
23751,0,0,qaZsp17nvtI,0,0,20,190,1534,13,87621,12
23752,0,0,B47dpl_j2H4,0,2,20,289,1549,22,151921,9
23753,0,0,ZFmWMJetY4s,0,2,20,277,2314,30,166807,11
23754,0,0,ctc1W2KkpdM,0,2,20,482,2431,36,240030,12
23755,0,0,9LtGvAAwwuE,0,0,20,190,1648,26,81034,14
23756,0,0,_V8ZU4bBOko,0,2,20,256,2230,41,213071,8
23757,0,0,9YVV2pS-sU0,0,2,20,424,2114,29,254119,10
23758,0,0,ycDtAb9D5XA,0,2,20,459,2756,44,352558,10
23759,0,0,SgFfwT8C7aI,0,0,20,181,1294,25,96273,12
23760,0,0,VOiIEVVsNeM,0,2,20,3662,11428,207,984350,11
23761,0,0,VwJhuRkEIlw,0,0,20,204,1520,26,96461,12
23762,0,0,DaLkG2LofFU,0,0,20,284,1843,22,91098,10
23763,0,0,XCfzDH_-kDU,0,0,20,447,2336,28,124705,14
23764,0,0,X2ptpH6Ej60,0,0,20,225,1636,15,109318,13
23765,0,0,ptftIWsea3M,0,0,20,227,1769,23,123954,12
23766,0,0,jRQ9mgYqEL0,0,0,20,201,2020,25,100314,13
23767,0,0,RNiD8aETZNw,0,0,20,317,2076,26,115103,12
23768,0,0,KyOkSEY2lio,0,0,20,293,2083,22,115826,13
23769,0,0,c1bU12uF6J0,0,0,20,274,1665,34,88007,9
23770,0,0,Zzi6iXShxSg,0,0,20,247,2084,15,105654,11
23771,0,0,Gi8UjFAyNr8,0,0,20,203,1840,14,104896,11
23772,0,0,f7dAS-FRtNU,0,0,20,520,2468,33,157239,12
23773,0,0,X9L-dobEHfs,0,0,20,391,2221,22,106925,12
23774,0,0,d9V6WMtc36k,0,0,20,229,1825,17,111791,12
23775,0,0,qWRV7Yir9tw,0,0,20,280,1983,28,123584,14
23776,0,0,V4G2MJ8M55M,0,0,20,293,1696,22,95076,10
23777,0,0,0MlD1eFmdDA,0,0,20,233,2071,18,97443,11
23778,0,0,VTSE9nsc1A4,0,0,20,281,2267,23,107599,11
23779,0,0,EuSq7MZCYbo,0,0,20,279,2309,16,106785,11
23780,0,0,9dFGJqeRcLI,0,0,20,257,2143,25,104691,11
23781,0,0,s_VsVr3QP4A,0,0,20,353,2056,20,108256,14
23782,0,0,VJGhK5MnKQc,0,0,20,280,2138,14,107661,13
23783,0,0,zwgsjLBWVik,0,0,20,598,2428,44,136978,13
23784,0,0,LNv9NqtYyGk,0,0,20,307,2153,21,120022,10
23785,0,0,W4IGe9tXdTw,0,0,20,383,2158,28,137151,12
23786,0,0,W9VfbHVHYyA,0,0,20,649,3728,85,188992,14
23787,0,0,sv_QzF_VwIY,0,0,20,641,2846,65,237986,14
23788,0,0,LsRsADFokOA,0,0,20,469,1947,58,146229,13
23789,0,0,XCUZyPPGUj8,0,0,20,429,2513,29,140625,14
23790,0,0,wbvG4LMKeSA,0,0,20,504,3135,40,135797,10
23791,0,0,SFKXUoq_zqM,0,0,20,415,2805,40,152505,13
23792,0,0,REyut-CpSx4,0,0,20,330,2795,39,176043,11
23793,0,0,wnwjhP8NIRQ,0,0,20,342,3764,48,194023,11
23794,0,0,TsvZ9xQ5OY4,0,0,20,385,2760,47,158565,13
23795,0,0,C4mo4_AMSAA,0,0,20,789,3212,61,214656,17
23796,0,0,7f9w5ekZkQw,0,0,20,545,3009,42,175574,13
23797,0,0,SjwC0Nh6acE,0,0,20,459,2971,54,175228,12
23798,0,0,Gf7HHWSSpzE,0,0,20,1162,3239,63,215290,14
23799,0,0,vWrjrdqv1f4,0,0,20,329,3428,52,241109,10
23800,0,0,aSAx-SLzOOA,0,0,20,700,3970,60,253814,11
23801,0,0,WzcwhXe9AR4,0,0,20,667,4747,67,320461,10
23802,0,0,THGllSvSUyE,0,0,20,751,4419,115,356706,14
23803,0,0,BPg2ZnXcWd8,0,0,20,1288,5301,89,407879,12
23804,0,0,HWubGrzs_ns,0,0,20,919,7993,134,548465,13
23805,0,0,76LI06aM3l4,0,0,24,4305,26310,306,1202500,12
23806,0,0,g8BFw8JGuyw,0,0,20,642,2894,27,135457,19
23807,0,0,-wwp_Zi_ezo,0,0,20,519,2959,23,149699,17
23808,0,0,Zz6kGVqQXv4,0,0,22,1629,8253,83,320166,3
23809,0,0,XiZ57qY3i80,0,0,20,654,4069,43,157771,18
23810,0,2,dVr2rfSZiMw,0,0,20,1696,9168,157,826572,1
23811,0,0,Bd5Vcb31jts,0,0,20,729,4048,30,120041,16
23812,0,0,qMRYlIRl1uo,0,0,20,103,669,14,44219,10
23813,0,0,thA6b5YVgm8,0,0,20,664,3951,24,125711,13
23814,1,0,EN8z71DwedU,0,0,20,756,4799,37,148488,16
23815,0,0,DWV2feDBUh4,0,0,20,145,963,20,51207,13
23816,0,0,NF_QJ5wIxiU,0,0,20,777,6261,34,179969,10
23817,0,0,HkYoGhIU3bw,0,0,20,252,1071,19,60938,22
23818,0,0,1MiALRWLYHg,0,0,20,1100,5323,41,232510,10
23819,0,0,Djkr1OKfrBY,0,0,20,2990,9869,182,737092,14
23820,0,0,XtrE26L6QkY,0,0,20,144,1517,21,78016,7
23821,0,0,eruJ4bIC_BI,0,0,20,111,946,14,59976,15
23822,0,0,ASOczuL93rs,0,0,20,110,1263,29,113283,15
23823,0,0,_exfsCnP810,0,0,20,291,1300,26,73884,18
23824,0,0,6VAB5sGmpDw,0,0,20,234,1724,27,79646,15
23825,0,0,Z-Ei1BB79OA,0,0,20,230,1247,28,78092,14
23826,0,0,bJ2UKymDAPg,0,0,20,271,1561,28,85724,16
23827,0,0,V91QczIUCns,0,0,20,327,1670,23,123214,14
23828,0,0,dcxx2RPyrE4,0,0,20,336,1931,26,108931,16
23829,0,0,3kIHESWibzQ,0,0,20,213,2578,57,145354,14
23830,0,0,mSKJHZiNheU,0,0,20,306,2397,47,187989,14
23831,0,0,CCEv2tSifj0,0,0,20,499,3312,98,251720,18
23832,0,0,LtDr8IVJHxs,0,0,20,541,4414,75,302391,11
23833,0,0,Yq7JIzknJNo,0,0,20,5536,11344,195,814115,17
23834,1,0,7tn7uDAudYo,0,0,20,767,2704,62,208657,18
23835,1,0,Y78vSz02RmM,0,0,20,295,1993,17,94553,14
23836,1,0,WOX4ZXNuS80,0,0,20,276,2021,23,126154,12
23837,1,0,0qWt8ohIH54,0,0,20,326,1811,26,75048,14
23838,1,0,MHmRR2FBzfk,0,0,20,360,1891,26,83316,14
23839,1,0,j0spJv0nsKU,0,0,20,257,2025,38,87329,13
23840,0,0,9alYPbULvwU,0,0,20,1575,5071,45,126843,19
23841,1,0,fQSe5qRuE_E,0,0,20,329,2545,27,93637,15
23842,1,0,VJSicRt15BQ,0,0,20,913,5294,44,126778,12
23843,1,0,r8eomAQfjIU,0,0,20,655,2159,31,103591,12
23844,0,0,9qQQICxWKUs,0,0,20,1278,8917,67,277461,11
23845,1,0,WWVWwV6TuMw,0,0,20,1267,7630,86,708429,9
23846,1,0,9VtmwqkJJgA,0,0,20,2379,7370,146,579039,24
23847,1,0,MKonG0P2G5U,0,0,20,439,2483,30,117164,16
23848,1,0,e3ZGu4bRgUI,0,0,20,1133,6753,229,530901,23
23849,0,0,ISvWLmJ_8Pk,0,0,20,1258,3812,283,854199,19
23850,1,0,_VeI9Rr1MJI,0,0,20,308,2506,35,152845,12
23851,3,0,Q6tKr5vyjSo,0,0,20,366,4459,81,169089,15
23852,1,0,0TbWnYTXCw4,0,0,20,919,8311,223,1077147,11
23853,2,0,OQLQ4VaF_oU,0,0,20,509,5197,144,336214,22
23854,1,0,BOPcl-Z7pKM,0,0,20,398,2247,31,104558,16
23855,3,0,tiskDObjnyA,0,0,20,460,2728,51,138327,17
23856,1,0,Q6bCcjOta-4,0,0,20,397,2470,31,102048,11
23857,1,0,EI73XzP1Tug,0,0,20,579,6876,128,757698,7
23858,1,0,BcO8ZQUTt5s,0,0,20,371,1798,33,117226,13
23859,1,0,3AWF1UcgCfo,0,0,20,575,2529,34,148472,13
23860,1,0,qraDdTckcWI,0,0,20,5272,29822,575,2842187,13
23861,1,0,3spIDBERmew,0,0,20,1074,4215,112,503564,17
23862,1,0,R9yp8qOuFlY,0,0,20,534,6693,138,586638,8
23863,1,0,kg4PKDdUHvs,0,0,20,761,10412,245,849228,9
23864,1,0,mm2gUtlaiaM,0,0,20,686,8262,155,829865,9
23865,2,0,0Qv-cDe974k,0,0,20,329,2507,28,98393,14
23866,1,0,28S-bREP4rs,0,0,20,2670,12745,218,1342204,12
23867,0,0,ishYQTsIMTA,0,0,20,509,4904,66,225331,14
23868,0,0,90p2JjvMQKM,0,0,20,682,4743,88,199788,10
23869,0,0,f3itIIXXDmo,0,0,20,377,4258,67,180670,9
23870,0,0,5XF6OSwmpzA,0,0,20,413,4355,45,191487,12
23871,0,0,IuqeZ-MubHs,0,0,20,342,3894,44,201054,13
23872,0,0,8JbmcogSDOI,0,0,20,406,5073,69,231202,13
23873,0,0,r_g9iPiXoX8,0,0,20,1284,4396,44,199307,18
23874,0,0,mWKZREoNP90,0,0,20,1184,5341,63,275334,23
23875,0,0,0yBJSvu5EgU,0,0,20,1701,5382,79,293269,21
23876,0,0,IAJLXjocAn8,0,0,20,748,4509,45,231654,12
23877,0,0,oEdhYqfs3hg,0,0,20,717,4583,70,206081,15
23878,0,0,qRr2RSJFUms,0,0,20,672,4144,89,182642,15
23879,0,0,RdnhbVTQod4,0,0,20,637,3583,37,155953,14
23880,0,0,elLhpRnGjtE,0,0,20,664,3625,34,175163,15
23881,0,0,6ty1nlf_Tkg,0,0,20,390,3855,59,165436,9
23882,0,0,8eRFXMtejS8,0,0,20,440,3977,43,167197,21
23883,0,0,Cd3NLkv0IOg,0,0,20,489,3719,31,170240,13
23884,0,0,jEC1CFXVTEE,0,0,20,379,3415,35,167669,10
23885,0,0,TPtpkcrljH4,0,0,20,416,3921,50,154151,13
23886,0,0,h9OywsE1L34,0,0,20,659,4509,48,177084,17
23887,0,0,2Z64CkhZBqc,0,0,20,1214,3729,56,219080,18
23888,0,0,eMGHlBpIk4M,0,0,20,593,3606,62,193162,18
23889,0,0,_VvQJiywjt8,0,0,20,1438,4347,46,209339,15
23890,0,0,lWCvJA6uuG4,0,0,20,556,4329,80,193197,9
23891,0,0,I4nqhr5d4_s,0,0,20,374,4708,62,208840,10
23892,0,0,4Gi-hzgP3cw,0,0,20,450,3559,73,225908,9
23893,0,0,Jua-TR6yKlY,0,0,20,1044,4910,99,315297,16
23894,0,0,Ws2OQ0_Vnlg,0,0,20,675,5157,99,291433,15
23895,0,0,iTJpzipW_Cs,0,0,20,917,8651,155,412992,16
23896,0,0,Aw4poruXT0c,0,0,20,3668,14213,345,1032894,9
23897,1,0,U-0DQ4SDweA,0,0,20,346,3843,37,132635,11
23898,1,0,0GgztoZQstE,0,0,20,356,2522,21,121409,10
23899,1,0,vL0LBvISZGk,0,0,20,462,2859,20,125564,10
23900,1,0,VBMfimomrYo,0,0,20,754,3239,55,170507,11
23901,2,0,VirMONMWe6o,0,0,20,432,2751,32,101833,12
23902,1,0,2AhKR0dFLV0,0,0,20,594,2906,31,124296,11
23903,1,0,E7Pe8x88zWw,0,0,20,709,3002,49,141244,17
23904,1,0,FhcJeuZyJOE,0,0,20,1331,3270,51,184729,19
23905,2,0,vNvRx1eG_DM,0,0,20,810,2924,34,126262,12
23906,1,0,ieaWjz9HKQM,0,0,20,388,3054,38,190540,10
23907,1,0,uJXR0bFcvVg,0,0,20,450,2358,38,199210,11
23908,1,0,E77k_1XbdMg,0,0,20,500,3423,56,270407,14
23909,1,0,rOX4iy1cMOU,0,0,20,758,5255,82,385817,15
